gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,ebit,lct,lt,ni,sale,costat,prcc_c
18159,20211231,2021,INDL,C,D,STD,AGIO,USD,1064.231,1437.736,1291.975,54.334,-378.418,59.826,145.761,1604.715,0,A,32.87
18162,20211231,2021,INDL,C,D,STD,ESPR,USD,328.972,381.59,-196.944,60.879,-213.48,73.352,578.534,-269.108,78.447,A,5
18204,20211231,2021,INDL,C,D,STD,ANIP,USD,321.775,771.598,333.89,16.83,-9.393,87.537,412.858,-42.603,216.136,A,46.08
18241,20211231,2021,INDL,C,D,STD,FCF,USD,,9545.093,1109.372,94.233,223.498,,8435.721,138.257,400.595,A,16.09
18307,20211231,2021,INDL,C,D,STD,FLIC,USD,,4068.789,413.812,23.241,61.958,,3654.977,43.089,135.533,A,21.59
18312,20211231,2021,INDL,C,D,STD,USFD,USD,3594,12521,3735,223,416,2550,8252,164,29487,A,34.83
18320,20211231,2021,INDL,C,D,STD,FOXF,USD,724.67,1515.729,894.082,42.12,206.43,229.862,621.647,163.818,1299.064,A,170.1
18329,20211231,2021,INDL,C,D,STD,BUSE,USD,,12859.689,1319.112,55.435,226.287,,11540.577,123.449,431.604,A,27.12
18383,20211231,2021,INDL,C,D,STD,BRX,USD,,8377.393,2718.346,297.21,426.491,,5659.047,270.187,1158.783,A,25.41
18465,20211231,2021,INDL,C,D,STD,AR,USD,686.119,13896.528,5757.16,313.93,25.933,2068.117,7830.436,-186.899,4619.432,A,17.5
18494,20211231,2021,INDL,C,D,STD,IRT,USD,,6506.696,3480.761,220.754,51.854,,2864.62,44.589,250.164,A,25.83
18498,20211231,2021,INDL,C,D,STD,MUSA,USD,767.8,4048.2,807.2,24.935,612.9,675.3,3241,396.9,15318.8,A,199.24
18533,20211231,2021,INDL,C,D,STD,HBNC,USD,,7374.903,723.209,43.548,140.853,,6651.694,87.091,254.835,A,20.85
18556,20211231,2021,INDL,C,D,STD,CHGG,USD,1622.648,2919.246,1106.917,136.952,85.329,114.344,1812.329,-1.458,776.265,A,30.7
18561,20211231,2021,INDL,C,D,STD,BNFT,USD,112.156,260.841,-76.317,33.461,3.194,72.236,257.965,-32.166,263.097,A,10.66
18562,20211231,2021,INDL,C,D,STD,FATE,USD,633.412,921.455,678.835,95.727,-216.994,81.284,242.617,-212.151,55.846,A,58.51
18578,20211231,2021,INDL,C,D,STD,RMAX,USD,210.774,776.133,508.274,18.806,53.835,146.219,707.066,-15.616,329.701,A,30.49
18624,20210630,2021,INDL,C,D,STD,PINC,USD,782.296,3522.898,2229.893,122.533,275.012,716.784,1293.005,287.522,1721.152,A,41.17
18626,20211231,2021,INDL,C,D,STD,GLOB,USD,819.6,1890.237,1305.375,41.733,144.433,386.299,581.924,96.065,1297.078,A,314.09
18629,20211231,2021,INDL,C,D,STD,LGIH,USD,,2351.865,1395.848,23.917,547.698,,956.017,429.645,3050.149,A,154.48
18630,20211231,2021,INDL,C,D,STD,RNG,USD,650.741,2579.039,338.967,94.309,-281.278,526.27,2040.623,-376.25,1594.754,A,187.35
18658,20211231,2021,INDL,C,D,STD,MGNX,USD,279.56,335.245,239.618,61.307,-202.795,74.578,95.627,-202.115,77.447,A,16.05
18675,20210131,2020,INDL,C,D,STD,BURL,USD,2510.616,6781.092,464.754,66.386,-49.686,1683.996,6316.338,-216.499,5763.98,A,261.55
18683,20210131,2020,INDL,C,D,STD,SAIC,USD,1289,5723,1542,58,445,1275,4171,209,7056,A,94.64
18689,20210131,2020,INDL,C,D,STD,VEEV,USD,2310.826,3046.067,2266.32,152.057,377.794,715.952,779.747,379.998,1465.069,A,272.25
18699,20210930,2021,INDL,C,D,STD,PTC,USD,1073.01,4507.56,2038.468,117.163,397.969,779.282,2469.092,476.923,1807.159,A,121.15
18732,20211231,2021,INDL,C,D,STD,LKFN,USD,,6557.323,704.817,25.301,144.204,,5852.417,95.733,237.939,A,80.14
18745,20211231,2021,INDL,C,D,STD,ESNT,USD,,5722.174,4236.114,109.377,830.596,,1486.06,681.783,1028.51,A,45.53
18749,20211231,2021,INDL,C,D,STD,AERI,USD,355.65,431.391,-17.333,48.444,-46.354,124.991,448.724,-74.81,194.134,A,7.02
18792,20211231,2021,INDL,C,D,STD,GLPI,USD,,10690.449,3185.013,247.207,820.214,,7300.309,534.047,1216.548,A,48.66
18842,20210331,2020,INDL,C,D,STD,TCS,USD,203.324,1078.469,353.669,48.838,102.57,214.913,724.8,58.283,990.088,A,9.54
18869,20211231,2021,INDL,C,D,STD,WIX,USD,1389.813,2059.787,145.715,57.254,-316.854,774.298,1914.072,-117.209,1269.657,A,157.79
18872,20211231,2021,INDL,C,D,STD,TWTR,USD,7918.37,14059.516,7307.199,799.384,272.962,1343.867,6752.317,-221.409,5077.482,A,43.22
18899,20211231,2021,INDL,C,D,STD,TNDM,USD,811.52,905.137,433.112,63.833,22.653,131.856,472.025,15.566,702.799,A,150.52
18930,20211231,2021,INDL,C,D,STD,KPTI,USD,275.606,305.305,-79.673,75.746,-165.916,73.718,384.978,-124.088,134.819,A,6.43
18938,20211231,2021,INDL,C,D,STD,XNCR,USD,424.368,838.211,733.504,59.356,43.767,70.738,104.707,82.631,275.111,A,40.12
18947,20211231,2021,INDL,C,D,STD,VCYT,USD,243.102,1187.825,1096.514,71.123,-29.393,64.151,91.311,-75.563,219.514,A,41.2
19000,20211231,2021,INDL,C,D,STD,MMI,USD,608.131,1045.198,696.304,39.692,184.697,225.63,348.894,142.47,1296.44,A,51.46
19044,20211231,2021,INDL,C,D,STD,VRNS,USD,959.207,1108.537,596.593,107.509,-98.694,211.771,511.944,-116.861,390.134,A,48.78
19071,20211231,2021,INDL,C,D,STD,CWH,USD,2283.877,4372.929,158.053,44.131,842.002,1598.323,4139.035,278.461,6913.754,A,40.4
19094,20211231,2021,INDL,C,D,STD,NBTB,USD,,12012.111,1250.453,43.168,258.079,,10761.658,154.885,497.67,A,38.52
19149,20211231,2021,INDL,C,D,STD,RARE,USD,856.604,1522.397,922.561,69.345,-381.737,181.368,599.836,-454.025,351.406,A,84.09
19150,20211231,2021,INDL,C,D,STD,OSBC,USD,,6212.184,502.021,44.461,56.598,,5710.163,20.044,144.445,A,12.59
19154,20211231,2021,INDL,C,D,STD,CARA,USD,173.29,247.056,227.522,53.481,-89.083,17.616,19.534,-88.441,23.028,A,12.18
19172,20210630,2021,INDL,C,D,STD,AMRK,USD,964.227,1191.581,362.623,11.23,153.965,709.585,827.639,159.637,7613.015,A,61.1
19262,20211231,2021,INDL,C,D,STD,CTBI,USD,,5418.257,698.202,17.843,139.927,,4720.055,87.939,238.632,A,43.61
19274,20211231,2021,INDL,C,D,STD,INGN,USD,329.186,489.513,370.227,22.732,0.844,61.512,119.286,-6.333,358.003,A,34
19318,20211231,2021,INDL,C,D,STD,PRK,USD,,9560.254,1110.759,16.22,266.324,,8449.495,153.945,475.797,A,137.31
19355,20211231,2021,INDL,C,D,STD,SFNC,USD,,24724.759,3248.841,112.715,458.493,,21475.918,271.156,857.56,A,29.58
19391,20210630,2021,INDL,C,D,STD,MBUU,USD,212.783,742.784,373.428,20.847,154.887,134.403,361.63,109.841,926.515,A,68.73
19398,20211231,2021,INDL,C,D,STD,DENN,USD,69.249,435.527,-65.265,62.21,57.97,97.522,500.792,78.073,398.174,A,16
19402,20210131,2020,INDL,C,D,STD,GIII,USD,1344.04,2436.386,1336.241,48.377,102.933,402.002,1099.181,23.545,2055.146,A,23.74
19412,20211231,2021,INDL,C,D,STD,ITCI,USD,467.281,489.922,417.891,81.887,-285.688,53.356,72.031,-284.126,83.803,A,52.34
19428,20211231,2021,INDL,C,D,STD,GSBC,USD,,5449.944,616.752,13.128,111.408,,4833.192,74.627,236.99,A,59.25
19440,20211231,2021,INDL,C,D,STD,LADR,USD,,5851.252,1507.137,125.453,239.112,,4337.633,56.522,356.19,A,11.99
19471,20211231,2021,INDL,C,D,STD,RVNC,USD,246.117,531.163,68.471,71.584,-274.676,67.289,462.692,-281.31,77.798,A,16.32
19507,20211231,2021,INDL,C,D,STD,OUT,USD,777.3,5924.7,994.1,145.6,163.8,507.7,4534.2,35.6,1463.9,A,26.82
19516,20211231,2021,INDL,C,D,STD,IBP,USD,859.316,1653.202,416.84,29.706,190.815,307.569,1236.362,118.763,1968.65,A,139.72
19517,20211231,2021,INDL,C,D,STD,OGS,USD,2224.564,8402.12,2349.532,53.633,310.258,980.493,6052.588,206.434,1808.597,A,77.59
19518,20211231,2021,INDL,C,D,STD,KN,USD,380.3,1731.6,1459.5,91.895,120.3,166.2,272.1,150.4,868.1,A,23.35
19526,20211231,2021,INDL,C,D,STD,FPI,USD,,1121.525,458.314,45.474,16.348,,528.939,9.991,51.274,A,11.95
19570,20211231,2021,INDL,C,D,STD,STBA,USD,,9488.529,1206.454,39.351,187.585,,8282.075,110.343,353.872,A,31.52
19581,20210131,2020,INDL,C,D,STD,LE,USD,495.83,1045.508,369.703,32.614,49.613,314.922,675.805,10.836,1427.448,A,21.57
19582,20211231,2021,INDL,C,D,STD,CTRE,USD,,1640.848,915.757,96.297,106.563,,725.091,71.982,192.351,A,22.83
19600,20211231,2021,INDL,C,D,STD,CBAY,USD,191.099,202.318,132.937,84.678,-87.582,18.366,69.381,-89.998,0,A,3.38
19602,20211231,2021,INDL,C,D,STD,HEAR,USD,193.112,230.505,141.369,16.168,20.509,78.168,89.136,17.721,366.354,A,22.26
19647,20211231,2021,INDL,C,D,STD,LC,USD,,4900.319,850.242,101.044,108.217,,4050.077,18.58,898.631,A,24.18
19649,20211231,2021,INDL,C,D,STD,SABR,USD,1402.274,5291.33,-508.94,323.501,-636.481,716.505,5791.047,-928.469,1688.875,A,8.59
19730,20210630,2021,INDL,C,D,STD,PCTY,USD,2032.883,2414.885,476.93,54.594,62.455,1867.016,1937.955,70.819,631.725,A,236.16
19747,20211231,2021,INDL,C,D,STD,QUOT,USD,433.945,635.48,234.702,94.779,-11.649,371.362,400.778,-45.568,521.494,A,7.42
19784,20211231,2021,INDL,C,D,STD,EGRX,USD,172.606,253.732,176.453,12.791,18.108,74.376,77.279,-8.627,171.546,A,50.92
19817,20211231,2021,INDL,C,D,STD,UVSP,USD,,7122.421,773.794,29.501,158.59,,6348.627,91.801,292.955,A,29.92
19849,20211231,2021,INDL,C,D,STD,ATEN,USD,284.019,393.085,208.888,77.423,38.451,116.085,184.197,94.887,250.042,A,16.58
19851,20211231,2021,INDL,C,D,STD,CIO,USD,,1601.513,757.616,43.554,36.73,,730.918,484.395,164.041,A,19.72
19858,20211231,2021,INDL,C,D,STD,VRTV,USD,1677.7,2438.4,635.8,14.6,222.3,873.6,1802.6,144.6,6850.5,A,122.57
19859,20211231,2021,INDL,C,D,STD,AKBA,USD,272.01,525.55,76.456,177.001,-194.734,256.493,449.094,-282.84,213.578,A,2.26
19873,20211231,2021,INDL,C,D,STD,WASH,USD,,5851.127,564.808,17.331,128.701,,5286.319,76.87,244.389,A,56.37
19877,20211231,2021,INDL,C,D,STD,QTWO,USD,522.45,1385.045,570.296,56.928,-72.888,168.358,814.749,-112.746,498.72,A,79.44
19908,20211231,2021,INDL,C,D,STD,FIVN,USD,617.226,1192.942,211.132,68.488,-37.034,157.575,981.81,-53,609.591,A,137.32
19927,20211231,2021,INDL,C,D,STD,MC,USD,,1555.681,489.021,62.646,495.917,,1077.382,365.213,1540.611,A,62.51
19998,20211231,2021,INDL,C,D,STD,MEDP,USD,690.912,1659.935,952.928,35.827,198.615,557.217,707.007,181.848,1142.377,A,217.64
20011,20211231,2021,INDL,C,D,STD,TMST,USD,582.3,1158.9,664.6,46.269,145.8,250.8,494.3,171,1282.9,A,16.5
20018,20211231,2021,INDL,C,D,STD,ALDX,USD,232.753,233.137,205.736,58.081,-56.219,11.772,27.401,-57.776,0,A,4
20019,20211231,2021,INDL,C,D,STD,CVBF,USD,,15883.697,2081.503,135.526,349.619,,13802.194,212.521,467.826,A,21.41
20088,20210131,2020,INDL,C,D,STD,BOX,USD,879.286,1351.682,151.065,156.798,-35.45,612.839,1200.617,-43.433,770.77,A,18.05
20109,20211231,2021,INDL,C,D,STD,CCBG,USD,,4263.849,383.166,16.892,78.843,,3868.925,33.396,213.896,A,26.4
20115,20210630,2021,INDL,C,D,STD,PAHC,USD,498.909,841.325,238.529,40.504,74.868,164.116,602.796,54.385,833.35,A,20.42
20116,20211231,2021,INDL,C,D,STD,PAYC,USD,2252.038,3215.145,893.714,58.012,253.567,1990.41,2321.431,195.96,1055.524,A,415.19
20185,20210930,2021,INDL,C,D,STD,SMG,USD,2024,4800,1013.3,55.6,750.2,1140.4,3786.7,512.5,4925,A,161
20228,20210630,2021,INDL,C,D,STD,CTLT,USD,2918,9112,3915,170.549,718,1196,4838,585,3998,A,128.03
20229,20211231,2021,INDL,C,D,STD,ZEN,USD,1418.632,2451.279,489.218,121.598,-151.426,911.339,1962.061,-223.644,1338.603,A,104.29
20232,20211031,2021,INDL,C,D,STD,KEYS,USD,3834,7781,3784,181.9,1081,1309,3997,894,4941,A,206.51
20233,20211231,2021,INDL,C,D,STD,TBPH,USD,249.87,374.819,-338.573,74.435,-239.505,58.587,713.392,-199.426,55.311,A,11.05
20235,20211231,2021,INDL,C,D,STD,DNOW,USD,883,1104,712,110.559,16,369,392,5,1632,A,8.54
20299,20211231,2021,INDL,C,D,STD,LOB,USD,,8213.393,715.133,43.619,269.104,,7498.26,166.995,521.413,A,87.29
20412,20211231,2021,INDL,C,D,STD,ARES,USD,,21605.164,1824.041,171.841,843.79,,16694.73,408.837,4164.218,A,81.27
20420,20211231,2021,INDL,C,D,STD,OEC,USD,665,1631,319.7,60.656,156.4,448.7,1311.3,134.7,1546.8,A,18.36
20430,20211231,2021,INDL,C,D,STD,SLM,USD,,29221.899,1898.641,278.957,1701.083,,27072.188,1160.513,2412.149,A,19.67
20567,20211231,2021,INDL,C,D,STD,MRNS,USD,131.678,136.84,49.184,36.79,-94.831,40.566,83.354,-98.776,15.345,A,11.88
20600,20211130,2021,INDL,C,D,STD,NG,USD,169.451,198.852,78.282,332.416,-20.21,4.383,120.57,-40.536,0,A,6.86
20644,20211231,2021,INDL,C,D,STD,GPRO,USD,781.858,1259.879,615.914,156.474,114.442,474.832,643.965,371.171,1161.084,A,10.31
20645,20211231,2021,INDL,C,D,STD,ARDX,USD,133.649,149.913,82.617,130.183,-148.146,52.821,67.296,-158.165,10.097,A,1.1
20649,20211231,2021,INDL,C,D,STD,SNDX,USD,448.396,449.657,408.368,54.983,26.22,20.683,41.289,24.926,139.709,A,21.89
20659,20211231,2021,INDL,C,D,STD,AMPH,USD,318.119,671.529,445.522,47.715,71.182,103.81,226.007,62.116,437.768,A,23.29
20661,20211231,2021,INDL,C,D,STD,VEC,USD,423.34,889.459,350.087,11.738,64.443,358.248,539.372,45.728,1783.665,A,45.77
20677,20211231,2021,INDL,C,D,STD,FFWM,USD,,10196.204,1064.051,56.432,180.142,,9132.153,109.511,317.671,A,24.86
20686,20211231,2021,INDL,C,D,STD,SYF,USD,,95748,12921,526.83,6044,,82093,4221,15752,A,46.39
20692,20210630,2021,INDL,C,D,STD,KE,USD,583.393,814.061,441.972,24.957,65.331,300.774,372.089,56.791,1291.807,A,21.76
20696,20211231,2021,INDL,C,D,STD,DOOR,USD,1134.126,2246.618,688.239,23.624,303.349,384.639,1546.84,94.501,2596.92,A,117.95
20748,20211231,2021,INDL,C,D,STD,ANET,USD,4812.676,5734.429,3978.6,307.681,924.739,1109.829,1755.829,840.854,2948.037,A,143.75
20779,20210731,2021,INDL,C,D,STD,CSCO,USD,39112,97497,41275,4217,13808,26257,56222,10591,49818,A,63.37
20791,20211231,2021,INDL,C,D,STD,BXMT,USD,,22703.289,4588.187,168.18,762.919,,18084.578,419.193,854.69,A,30.62
20823,20210131,2020,INDL,C,D,STD,HQY,USD,460.177,2710.407,1378.728,77.168,80.004,204.701,1331.679,8.834,733.57,A,69.71
20904,20210930,2021,INDL,C,D,STD,HOLX,USD,3168.7,8919.9,4218.6,253.653,2547,1326.8,4701.3,1871.5,5632.3,A,76.56
20935,20211231,2021,INDL,C,D,STD,TRUP,USD,390.954,562.582,332.2,40.475,-30.643,223.696,,-35.53,698.991,A,132.03
20943,20211231,2021,INDL,C,D,STD,SAGE,USD,1800.643,1825.288,1729.031,58.937,-460.909,85.193,96.257,-457.892,6.308,A,42.54
20945,20211231,2021,INDL,C,D,STD,IRMD,USD,76.245,82.881,72.173,12.544,9.817,6.823,10.708,9.325,41.815,A,46.21
21004,20211231,2021,INDL,C,D,STD,LNTH,USD,235.791,863.784,464.439,67.739,-2.139,90.497,399.345,-71.279,425.208,A,28.89
21012,20211231,2021,INDL,C,D,STD,ATRA,USD,384.621,468.127,279.614,91.671,-340.462,105.786,188.513,-340.141,20.34,A,15.76
21015,20211231,2021,INDL,C,D,STD,OCUL,USD,191.3,204.887,87.999,76.732,-78.037,26.337,116.888,-6.553,43.522,A,6.97
21032,20211231,2021,INDL,C,D,STD,VKTX,USD,210.528,210.662,201.884,78.248,-55.682,8.778,8.778,-54.99,0,A,4.6
21124,20211231,2021,INDL,C,D,STD,LOCO,USD,49.503,613.786,310.623,36.602,43.189,74.582,303.163,29.121,454.363,A,14.19
21227,20211231,2021,INDL,C,D,STD,LBRDK,USD,459,16968,10127,170.632,-3,582,6626,732,988,A,161.1
21237,20211231,2021,INDL,C,D,STD,TTI,USD,210.39,398.266,99.704,126.937,-13.292,97.142,299.703,103.333,388.272,A,2.84
21238,20211231,2021,INDL,C,D,STD,VICR,USD,356.76,477.205,423.599,43.913,55.602,49.093,53.3,56.625,359.364,A,126.98
21429,20211231,2021,INDL,C,D,STD,GVA,USD,1827.399,2494.927,967.682,45.84,62.473,1069.318,1499.364,10.096,3010.053,A,38.7
21440,20211231,2021,INDL,C,D,STD,LSTR,USD,1522.9,2045.465,862.01,37.694,505.668,1009.983,1183.455,381.524,6540.425,A,179.02
21503,20211231,2021,INDL,C,D,STD,KMPR,USD,,14916.5,4007.7,63.685,-258.4,,10908.8,-120.5,5736.3,A,58.79
21515,20211231,2021,INDL,C,D,STD,UNVR,USD,2892.3,6777.8,2292.5,169.368,573.8,1667.6,4485.3,460.6,9535.5,A,28.35
21540,20211231,2021,INDL,C,D,STD,W,USD,3012,4570,-1619,104.843,-82,2217,6189,-131,13708,A,189.97
21542,20211231,2021,INDL,C,D,STD,AAON,USD,218.08,650.18,466.17,52.528,73.632,86.768,184.01,58.758,534.517,A,79.43
21593,20211231,2021,INDL,C,D,STD,CIVB,USD,,3011.983,355.212,14.954,72.44,,2656.771,40.546,133.194,A,24.4
21604,20211231,2021,INDL,C,D,STD,PGRE,USD,,8494.562,3588.163,218.992,145.882,,4039.53,-20.354,703.855,A,8.34
21630,20211231,2021,INDL,C,D,STD,STOR,USD,,9773.082,5144.129,273.806,401.27,,4628.953,268.348,786.613,A,34.4
21633,20211231,2021,INDL,C,D,STD,VBTX,USD,,9757.249,1315.079,49.372,216.276,,8442.17,139.584,374.889,A,39.78
21743,20210331,2020,INDL,C,D,STD,NVEC,USD,24.363,72.501,70.892,4.833,12.744,1.027,1.609,11.694,21.366,A,56.18
21761,20210630,2021,INDL,C,D,STD,CDK,USD,562.3,2712.6,480.8,121.5,437.3,368.3,2217.7,1034.3,1673.2,A,41.74
21777,20211231,2021,INDL,C,D,STD,MMSI,USD,482.212,1648.294,1039.799,56.57,115.554,236.28,608.495,48.454,1074.751,A,62.3
21798,20211231,2021,INDL,C,D,STD,FRPT,USD,150.325,784.41,719.754,43.435,-22.905,58.946,64.656,-29.699,425.489,A,95.27
21815,20211231,2021,INDL,C,D,STD,TBK,USD,,5956.25,813.864,25.159,211.124,,5097.386,112.974,442.056,A,119.08
21825,20211231,2021,INDL,C,D,STD,CFG,USD,,188409,21406,422.137,4603,,164989,2319,6986,A,47.25
21841,20211231,2021,INDL,C,D,STD,CHRS,USD,602.323,679.334,97.726,76.93,-252.647,165.327,581.608,-287.1,326.551,A,15.96
21847,20211231,2021,INDL,C,D,STD,HUBS,USD,1453.574,2174.854,873.799,47.39,-50.52,617.474,1301.055,-77.837,1300.658,A,659.15
21898,20210331,2020,INDL,C,D,STD,BOOT,USD,374.456,933.581,394.891,29.252,86.326,221.656,538.69,59.386,893.491,A,43.36
21901,20211231,2021,INDL,C,D,STD,FGEN,USD,474.059,773.821,209.146,92.881,-228.53,225.497,544.708,-290.023,235.309,A,14.1
21916,20211231,2021,INDL,C,D,STD,NVRO,USD,531.204,574.544,303.616,35.027,-90.934,82.203,270.928,-131.36,386.905,A,81.07
22000,20211231,2021,INDL,C,D,STD,WK,USD,657.092,786.759,72.979,51.445,-28.955,646.499,713.78,-37.73,443.285,A,130.49
22037,20211231,2021,INDL,C,D,STD,SIEN,USD,140.774,199.904,40.857,62.169,-45.908,80.018,159.047,-62.482,80.683,A,3.67
22040,20211231,2021,INDL,C,D,STD,UPLD,USD,262.991,1029.007,316.288,31.097,-7.143,156.444,712.719,-58.212,302.016,A,17.94
22047,20211231,2021,INDL,C,D,STD,GRBK,USD,,1421.867,826.852,50.76,227.79,,511.306,190.21,1402.876,A,30.33
22082,20211231,2021,INDL,C,D,STD,JYNT,USD,26.89,85.454,29.545,14.42,5.38,21.438,55.884,6.576,80.86,A,65.69
22086,20211231,2021,INDL,C,D,STD,IBOC,USD,,16046.236,2308.481,63.372,410.959,,13737.755,253.922,620.429,A,42.39
22134,20211231,2021,INDL,C,D,STD,AXTA,USD,2575.6,7217.2,1492.9,227.4,495.3,1334.9,5678.5,263.9,4416.2,A,33.12
22182,20210331,2020,INDL,C,D,STD,NEWR,USD,1048.256,1398.619,413.975,63.759,-170.261,462.021,981.255,-192.61,667.648,A,65.4
22207,20211231,2021,INDL,C,D,STD,TBI,USD,445.073,1033.226,493.067,34.861,69.035,258.546,540.159,61.634,2173.622,A,27.67
22260,20211231,2021,INDL,C,D,STD,HCA,USD,13542,50742,-933,305.477,9678,9582,49253,6956,58752,A,256.92
22447,20211231,2021,INDL,C,D,STD,PARR,USD,1130.171,2570.251,265.7,60.162,-70.391,1355.793,2304.551,-81.297,4710.089,A,16.49
22459,20211231,2021,INDL,C,D,STD,UE,USD,,2985.116,995.332,117.148,148.244,,1937.222,102.686,425.442,A,19
22583,20210430,2020,INDL,C,D,STD,GMS,USD,1102.252,2483.898,822.462,43.073,196.201,562.501,1661.436,105.56,3298.823,A,30.48
22603,20211231,2021,INDL,C,D,STD,SUM,USD,869.61,4239.125,1813.567,118.705,247.165,309.07,2415.913,152.184,2409.669,A,40.14
22653,20210331,2020,INDL,C,D,STD,VSTO,USD,1064.232,1764.939,736.997,58.561,279.727,370.817,1027.942,266.012,2225.522,A,23.76
22671,20211231,2021,INDL,C,D,STD,ESTE,USD,61.415,1556.367,558.46,53.467,194.218,150.615,510.106,35.484,419.643,A,10.94
22672,20211231,2021,INDL,C,D,STD,SHAK,USD,409.676,1457.57,409.534,39.142,-14.042,121.497,1021.97,-8.655,739.893,A,72.16
22674,20211231,2021,INDL,C,D,STD,DEA,USD,,2826.112,1282.669,90.148,71.282,,1384.531,30.058,275.131,A,22.92
22717,20211231,2021,INDL,C,D,STD,SYBT,USD,,6646.025,675.869,26.596,151.476,,5970.156,74.645,242.926,A,63.88
22741,20211231,2021,INDL,C,D,STD,CC,USD,3345,7550,1081,161.047,701,1858,6468,608,6345,A,33.56
22815,20211231,2021,INDL,C,D,STD,TRMB,USD,1450.6,7099.6,3944.7,250.9,593.9,1188.6,3154.9,492.7,3659.1,A,87.19
22867,20211231,2021,INDL,C,D,STD,NVTA,USD,1178.805,4919.567,2978.398,228.116,-661.503,144.095,1941.169,-379.006,460.449,A,15.27
22983,20211231,2021,INDL,C,D,STD,XHR,USD,,3087.316,1430.986,114.307,-60.963,,1649.235,-143.517,616.188,A,18.11
23027,20211231,2021,INDL,C,D,STD,EXPO,USD,452.762,683.739,417.065,52.116,108.927,152.982,266.674,101.202,466.269,A,116.73
23071,20211231,2021,INDL,C,D,STD,GDDY,USD,1889.8,7417.1,81.7,166.901,447.6,2436.7,7333.9,242.3,3815.7,A,84.86
23083,20210930,2021,INDL,C,D,STD,ENR,USD,1439.5,5007.5,355.7,66.864,511.2,946.4,4651.8,160.9,3021.5,A,40.1
23084,20211231,2021,INDL,C,D,STD,BHE,USD,1348.144,1903.88,973.802,35.213,62.817,654.382,930.078,35.77,2255.319,A,27.1
23086,20211231,2021,INDL,C,D,STD,NXRT,USD,,2063.467,469.845,25.501,18.258,,1587.483,23.037,219.24,A,83.83
23106,20211231,2021,INDL,C,D,STD,VRAY,USD,283.547,321.807,169.795,179.206,-103.649,76.241,152.012,-110.048,70.119,A,5.51
23147,20211231,2021,INDL,C,D,STD,NSA,USD,,5562.594,1556.811,91.199,221.593,,3080.139,105.253,590.965,A,69.2
23167,20210930,2021,INDL,C,D,STD,BLBD,USD,156.073,356.02,-32.656,27.205,11.218,124.782,388.676,-0.289,683.995,A,15.64
23208,20210430,2020,INDL,C,D,STD,BNED,USD,500.833,1038.418,301.034,51.379,-123.626,372.962,737.384,-131.787,1433.89,A,4.65
23224,20210930,2021,INDL,C,D,STD,ESE,USD,466.154,1577.345,1019.696,26.061,86.359,277.764,557.649,63.496,715.44,A,89.99
23225,20211231,2021,INDL,C,D,STD,CABO,USD,500.953,6953.994,1793.095,6.046,480.072,269.075,5160.899,291.824,1605.836,A,1763.45
23238,20211231,2021,INDL,C,D,STD,ETSY,USD,1341.501,3831.809,628.619,127.022,502.436,615.588,3203.19,493.507,2329.114,A,218.94
23245,20211231,2021,INDL,C,D,STD,BLD,USD,1187.691,4258.53,1636.434,32.927,507.652,733.426,2622.096,324.016,3486.207,A,275.91
23247,20211231,2021,INDL,C,D,STD,PJT,USD,,987.625,120.232,24.319,207.118,,350.053,106.168,979.415,A,74.09
23249,20210630,2021,INDL,C,D,STD,LITE,USD,2436.8,3551.6,1972.8,73,325,664.6,1578.8,397.3,1742.8,A,105.77
23407,20211231,2021,INDL,C,D,STD,BPMC,USD,554.025,1252.225,970.735,59.141,-382.024,149.765,281.49,-644.085,180.08,A,107.11
23432,20211231,2021,INDL,C,D,STD,VIRT,USD,,10319.971,1549.387,113.171,1251.305,,8456.353,476.878,2811.485,A,28.83
23500,20211231,2021,INDL,C,D,STD,CATY,USD,,20886.723,2446.251,75.751,493.748,,18440.472,298.304,721.114,A,42.99
23555,20211231,2021,INDL,C,D,STD,COLL,USD,315.543,692.077,202.928,33.655,25.141,279.566,489.149,71.517,276.868,A,18.68
23556,20211231,2021,INDL,C,D,STD,CHCT,USD,,754.233,462.112,24.983,33.093,,292.121,22.492,90.636,A,47.27
23587,20210930,2021,INDL,C,D,STD,HAYN,USD,361.606,546.455,343.321,12.562,-7.143,74.213,203.134,-8.683,337.661,A,40.33
23714,20211231,2021,INDL,C,D,STD,CYH,USD,3479,15217,-1372,132.146,1278,2364,16027,230,12368,A,13.31
23753,20211231,2021,INDL,C,D,STD,DORM,USD,1076.582,1673.119,932.736,31.608,198.323,665.048,740.383,131.532,1345.249,A,113.01
23793,20211231,2021,INDL,C,D,STD,PSB,USD,,2123.222,979.456,27.59,197.8,,129.151,448.759,441.239,A,184.17
23809,20210831,2021,INDL,C,D,STD,AZO,USD,6415.303,14516.199,-1797.536,21.138,2987.527,7369.754,16313.735,2170.314,14629.585,A,2096.39
